,O3,PM25,CO,PM10
7/6/2021 18:00,33.81666667,51.58761905,625.3671429,64.04142857
7/6/2021 19:00,27.81954545,60.72409091,758.0177273,71.25045455
7/6/2021 20:00,26.375,68.15363636,734.7295455,75.74
7/6/2021 21:00,27.579,63.328,576.145,72.993
7/6/2021 22:00,25.46727273,62.67681818,555.7418182,72.65227273
7/6/2021 23:00,24.68363636,61.71636364,501.1331818,71.91272727
7/7/2021 0:00,23.89818182,62.39136364,475.6777273,72.43045455
7/7/2021 1:00,19.12227273,78.655,590.7995455,84.41818182
7/7/2021 2:00,17.81090909,76.27227273,540.15,81.095
7/7/2021 3:00,15.98181818,78.45954545,516.7486364,83.46363636
7/7/2021 4:00,16.39181818,88.265,506.6281818,93.41136364
7/7/2021 5:00,15.72130435,76.90565217,463.6373913,81.64913043
7/7/2021 6:00,13.32772727,78.79727273,491.2459091,83.51636364
7/7/2021 7:00,11.8547619,78.3752381,549.4509524,83.19190476
7/7/2021 8:00,10.4847619,79.9152381,608.857619,84.90238095
7/7/2021 9:00,16.04454545,67.145,515.8545455,74.335
7/7/2021 10:00,29.07318182,54.76363636,334.5436364,66.81181818
7/7/2021 11:00,34.38952381,54.47095238,416.0295238,66.46857143
7/7/2021 12:00,36.88454545,49.655,389.1431818,61.29227273
7/7/2021 13:00,38.22045455,47.93590909,413.2704545,58.86909091
7/7/2021 14:00,38.93363636,47.125,425.8709091,57.625
7/7/2021 15:00,39.0875,46.797,438.601,57.0175
7/7/2021 16:00,38.25272727,46.60409091,458.8922727,56.90727273
7/7/2021 17:00,34.07863636,46.39454545,519.6477273,56.62863636
7/7/2021 18:00,27.93190476,49.97190476,689.7142857,61.77142857
7/7/2021 19:00,20.08136364,85.67181818,1184.108636,94.87090909
7/7/2021 20:00,17.59318182,85.84590909,1221.012727,90.77227273
7/7/2021 21:00,17.445,87.0425,1113.9065,92.141
7/7/2021 22:00,16.79909091,84.31818182,977.8686364,89.20727273
7/7/2021 23:00,15.72181818,84.975,884.1018182,89.49590909
7/8/2021 0:00,14.84565217,87.44130435,770.1808696,92.04173913
7/8/2021 1:00,15.26761905,78.68761905,595.3842857,83.23904762
7/8/2021 2:00,14.0226087,77.98826087,545.8047826,82.75043478
7/8/2021 3:00,14.96857143,76.31809524,548.8747619,81.49619048
7/8/2021 4:00,13.07434783,75.15130435,503.8156522,80.48391304
7/8/2021 5:00,13.86954545,72.76818182,474.6118182,78.61136364
7/8/2021 6:00,13.67272727,75.00136364,511.1868182,80.19409091
7/8/2021 7:00,11.54681818,71.12409091,552.5281818,77.31545455
7/8/2021 8:00,9.985,76.97727273,660.0118182,83.41909091
7/8/2021 9:00,23.68772727,51.17181818,393.3618182,61.94818182
7/8/2021 10:00,32.59727273,43.03318182,386.7654545,51.60454545
7/8/2021 11:00,34.27857143,49.17,424.3157143,60.62619048
7/8/2021 12:00,38.24238095,46.35857143,447.4404762,56.53904762
7/8/2021 13:00,40.05136364,45.11954545,505.7827273,54.68
7/8/2021 14:00,38.46454545,44.02681818,480.3068182,53.00545455
7/8/2021 15:00,38.36636364,42.85409091,504.0490909,51.34909091
7/8/2021 16:00,36.13380952,41.26095238,499.5609524,49.20952381
7/8/2021 17:00,30.85652174,42.86217391,573.1056522,51.50913043
7/8/2021 18:00,26.9852381,46.98571429,669.1738095,57.3552381
7/8/2021 19:00,23.15809524,49.66095238,701.357619,60.94380952
7/8/2021 20:00,23.86909091,50.97227273,661.1263636,62.13727273
7/8/2021 21:00,26.02619048,49.02190476,535.3671429,60.39714286
7/8/2021 22:00,27.41095238,46.57809524,506.2495238,56.75142857
7/8/2021 23:00,25.95045455,47.66545455,503.5181818,58.33363636
7/9/2021 0:00,20.14636364,49.60636364,454.4568182,60.99227273
7/9/2021 1:00,20.785,48.67818182,416.4145455,59.61318182
7/9/2021 2:00,19.42227273,49.49818182,406.6063636,60.96136364
7/9/2021 3:00,17.57782609,54.38565217,456.1286957,65.19695652
7/9/2021 4:00,18.875,48.24818182,383.3563636,59.125
7/9/2021 5:00,14.25619048,62.43047619,473.6695238,71.20047619
7/9/2021 6:00,13.80304348,57.9126087,466.6034783,69.29521739
7/9/2021 7:00,9.075454545,61.54227273,571.2490909,71.58318182
7/9/2021 8:00,13.5695,49.352,454.8155,60.6515
7/9/2021 9:00,12.01681818,56.35636364,548.0868182,68.22909091
7/9/2021 10:00,17.23772727,48.24227273,447.8631818,58.41227273
7/9/2021 11:00,22.84190476,39.00666667,299.9685714,45.47714286
7/9/2021 12:00,27.60909091,38.835,307.1790909,45.93545455
7/9/2021 13:00,29.505,38.53954545,359.8604545,45.80227273
7/9/2021 14:00,29.13173913,38.03521739,339.8347826,44.76130435
7/9/2021 15:00,30.84047619,39.57095238,364.0214286,46.24857143
7/9/2021 16:00,30.25227273,39.55454545,402.9313636,47.00954545
