,O3,PM25,CO,PM10
7/9/2021 13:00,25.21666667,14.525,20.30833783,25.21666667
7/9/2021 14:00,53.93333333,31.025,20.30793324,53.93333333
7/9/2021 15:00,26.325,15.13333333,20.30752866,26.325
7/9/2021 16:00,22.75833333,13.10833333,20.30712407,22.75833333
7/9/2021 17:00,22.86666667,13.15833333,20.30671949,22.86666667
7/9/2021 18:00,24.41666667,14.05,20.3063149,24.41666667
7/9/2021 19:00,18.69166667,10.7,20.30591032,18.69166667
7/9/2021 20:00,50.24166667,28.81666667,20.30550573,50.24166667
7/9/2021 21:00,45.725,26.33333333,20.30510115,45.725
7/9/2021 22:00,39.425,22.725,20.30469656,39.425
7/9/2021 23:00,40.8,23.525,20.30429198,40.8
7/10/2021 0:00,37.10833333,21.36666667,20.30388739,37.10833333
7/10/2021 1:00,32.825,18.76666667,20.30348281,32.825
7/10/2021 2:00,23.425,13.35833333,20.30307822,23.425
7/10/2021 3:00,64.78333333,37.03333333,20.30267363,64.78333333
7/10/2021 4:00,27.14166667,15.65,20.30226905,27.14166667
7/10/2021 5:00,33.075,19.09166667,20.30186446,33.075
7/10/2021 6:00,50.70833333,29.21666667,20.30145988,50.70833333
7/10/2021 7:00,40.91666667,23.60833333,20.30105529,40.91666667
7/10/2021 8:00,28.825,16.625,20.30065071,28.825
7/10/2021 9:00,39.45833333,22.73333333,20.30024612,39.45833333
7/10/2021 10:00,41.03333333,23.64166667,20.29984154,41.03333333
7/10/2021 11:00,35.10833333,20.24166667,20.29943695,35.10833333
7/10/2021 12:00,29.05833333,16.71666667,20.29903237,29.05833333
7/10/2021 13:00,30.30833333,17.40833333,20.29862778,30.30833333
7/10/2021 14:00,35.59166667,20.46666667,20.2982232,35.59166667
7/10/2021 15:00,30.325,17.45833333,20.29781861,30.325
7/10/2021 16:00,27.86666667,16.05833333,20.29741403,27.86666667
7/10/2021 17:00,41.35,23.85833333,20.29700944,41.35
7/10/2021 18:00,23.59166667,13.525,20.29660486,23.59166667
7/10/2021 19:00,39.50833333,22.76666667,20.29620027,39.50833333
7/10/2021 20:00,26.66666667,15.35833333,20.29579568,26.66666667
7/10/2021 21:00,24.1,13.875,20.2953911,24.1
7/10/2021 22:00,30.525,17.59166667,20.29498651,30.525
7/10/2021 23:00,51.71666667,29.75,20.29458193,51.71666667
7/11/2021 0:00,36.18333333,20.875,20.29417734,36.18333333
7/11/2021 1:00,34.66666667,20,20.29377276,34.66666667
7/11/2021 2:00,32.48333333,18.75,20.29336817,32.48333333
7/11/2021 3:00,44.44166667,25.63333333,20.29296359,44.44166667
7/11/2021 4:00,28.875,16.65,20.292559,28.875
7/11/2021 5:00,40.61666667,23.425,20.29215442,40.61666667
7/11/2021 6:00,25.3,14.54166667,20.29174983,25.3
7/11/2021 7:00,27.8,16,20.29134525,27.8
7/11/2021 8:00,26.36666667,15.15833333,20.29094066,26.36666667
7/11/2021 9:00,39.11666667,22.46666667,20.29053608,39.11666667
7/11/2021 10:00,41.18333333,23.61666667,20.29013149,41.18333333
7/11/2021 11:00,28.525,16.43333333,20.2897269,28.525
7/11/2021 12:00,44.73333333,25.825,20.28932232,44.73333333
7/11/2021 13:00,26,14.94166667,20.28891773,26
7/11/2021 14:00,44.69166667,25.69166667,20.28851315,44.69166667
7/11/2021 15:00,45.55,26.21666667,20.28810856,45.55
7/11/2021 16:00,23.90833333,13.73333333,20.28770398,23.90833333
7/11/2021 17:00,35.83333333,20.65,20.28729939,35.83333333
7/11/2021 18:00,31.35833333,18.05833333,20.28689481,31.35833333
7/11/2021 19:00,48.775,28.05833333,20.28649022,48.775
7/11/2021 20:00,17.49166667,9.991666667,20.28608564,17.49166667
7/11/2021 21:00,25.80833333,14.86666667,20.28568105,25.80833333
7/11/2021 22:00,22.8,13.10833333,20.28527647,22.8
7/11/2021 23:00,25.9,14.95,20.28487188,25.9
7/12/2021 0:00,23.54166667,13.56666667,20.2844673,23.54166667
7/12/2021 1:00,25.725,14.83333333,20.28406271,25.725
7/12/2021 2:00,30.275,17.49166667,20.28365813,30.275
7/12/2021 3:00,27.45,15.83333333,20.28325354,27.45
7/12/2021 4:00,44.68333333,25.775,20.28284895,44.68333333
7/12/2021 5:00,19.35833333,11.10833333,20.28244437,19.35833333
7/12/2021 6:00,26.475,15.20833333,20.28203978,26.475
7/12/2021 7:00,76.16666667,43.35,20.2816352,76.16666667
7/12/2021 8:00,45.54166667,26.16666667,20.28123061,45.54166667
7/12/2021 9:00,30.23333333,17.36666667,20.28082603,30.23333333
7/12/2021 10:00,23.8,13.64166667,20.28042144,23.8
7/12/2021 11:00,26.71666667,15.375,20.28001686,26.71666667
7/12/2021 12:00,45.425,26.075,20.27961227,45.425
7/12/2021 13:00,45.23333333,26.05,20.27920769,45.23333333
7/12/2021 14:00,31.85833333,18.38333333,20.2788031,31.85833333
7/12/2021 15:00,30.85833333,17.79166667,20.27839852,30.85833333
7/12/2021 16:00,33.34166667,19.14166667,20.27799393,33.34166667
7/12/2021 17:00,18.125,10.375,20.27758935,18.125
